card_name,card_price_EUR,sold_date,vendor_name,vendor_reviews,vendor_ratings,bids_numbers,bloc_ID,set_ID
dracaufeu 4 102,437.0,2023-11-29,cest_depoque,22,95.5,0.0,4,10
dracaufeu 4 102,100.0,2023-11-28,miniman34,519,100.0,0.0,4,10
florizarre 15 102,15.0,2024-02-11,gabrfr_2p7brija,433,100.0,0.0,4,10
florizarre 15 102,44.99,2024-02-10,premium-tcg-market,439,100.0,0.0,4,10
florizarre 15 102,201.0,2024-02-10,antschum35,12,100.0,0.0,4,10
florizarre 15 102,1.0,2024-02-10,antschum35,12,100.0,0.0,4,10
florizarre 15 102,209.99,2024-02-10,aktach_0,14,100.0,0.0,4,10
florizarre 15 102,20.0,2024-02-10,secondthriftcasa,39,97.6,0.0,4,10
florizarre 15 102,111.0,2024-02-09,collectors-garden,366,100.0,3.0,4,10
florizarre 15 102,12.5,2024-02-07,laurlagr,634,98.5,11.0,4,10
florizarre 15 102,149.0,2024-02-05,poke-pas-cher,185,97.9,0.0,4,10
florizarre 15 102,16.0,2024-02-05,pokesell94,99,100.0,13.0,4,10
florizarre 15 102,5.0,2024-02-05,scyllascope,83,87.5,0.0,4,10
florizarre 15 102,261.0,2024-02-04,ergo_6838,2,100.0,22.0,4,10
florizarre 15 102,141.0,2024-02-04,pokestockx,18,100.0,22.0,4,10
florizarre 15 102,51.0,2024-02-04,planet.r,656,100.0,23.0,4,10
florizarre 15 102,114.9,2024-02-04,reverse_toys,675,100.0,0.0,4,10
florizarre 15 102,30.5,2024-02-01,ravnica920,499,98.9,8.0,4,10
florizarre 15 102,35.0,2024-02-01,quepe-57,60,100.0,0.0,4,10
florizarre 15 102,18.5,2024-01-30,gasdie0,57,100.0,20.0,4,10
florizarre 15 102,42.5,2024-01-29,jerem.jpn,5,100.0,18.0,4,10
florizarre 15 102,98.0,2024-01-28,aktach_0,14,100.0,51.0,4,10
florizarre 15 102,40.5,2024-01-28,premium-tcg-market,439,100.0,24.0,4,10
florizarre 15 102,163.0,2024-01-27,pokestockx,18,100.0,23.0,4,10
florizarre 15 102,200.0,2024-01-27,pokepolo,157,100.0,0.0,4,10
florizarre 15 102,600.0,2024-01-26,virdum-94,5,100.0,0.0,4,10
florizarre 15 102,17.9,2024-01-25,redshirt6969,97,100.0,0.0,4,10
florizarre 15 102,18.0,2024-01-25,cymo1149,86,98.0,0.0,4,10
florizarre 15 102,20.0,2024-01-25,barris33,19,95.0,0.0,4,10
florizarre 15 102,38.5,2024-01-24,quepe-57,60,100.0,2.0,4,10
florizarre 15 102,399.9,2024-01-24,benitonin,212,100.0,0.0,4,10
florizarre 15 102,15.0,2024-01-22,manuchu,66,100.0,0.0,4,10
florizarre 15 102,15.5,2024-01-22,mimissicu92,643,100.0,8.0,4,10
florizarre 15 102,16.9,2024-01-21,drojoss_0,277,96.6,0.0,4,10
florizarre 15 102,449.99,2024-01-21,lescartesauxtresors,720,100.0,0.0,4,10
florizarre 15 102,39.0,2024-01-21,flouzman,178,100.0,0.0,4,10
florizarre 15 102,17.0,2024-01-21,brocante-et-vous,4386,99.6,0.0,4,10
florizarre 15 102,47.47,2024-01-20,haocorp,4,100.0,5.0,4,10
florizarre 15 102,20.0,2024-01-19,kev_352,36,95.0,0.0,4,10
florizarre 15 102,201.0,2024-01-16,antschum35,12,100.0,44.0,4,10
florizarre 15 102,17.0,2024-01-16,brocante-et-vous,4386,99.6,0.0,4,10
florizarre 15 102,140.0,2024-01-15,aspicoshop,301,100.0,0.0,4,10
florizarre 15 102,350.0,2024-01-14,poutcake,92,100.0,0.0,4,10
florizarre 15 102,91.0,2024-01-14,vinfr19,242,100.0,29.0,4,10
florizarre 15 102,3.0,2024-01-14,sobey-0,50,100.0,0.0,4,10
florizarre 15 102,119.0,2024-01-14,tom-marvolo,414,100.0,0.0,4,10
florizarre 15 102,101.0,2024-01-13,pokepolo,157,100.0,2.0,4,10
florizarre 15 102,29.0,2024-01-10,rivieracards1992,214,100.0,0.0,4,10
florizarre 15 102,17.5,2024-01-10,laurlagr,634,98.5,13.0,4,10
florizarre 15 102,13.5,2024-01-10,nuzara,167,98.1,20.0,4,10
florizarre 15 102,750.0,2024-01-10,benjdelafo0,82,100.0,0.0,4,10
florizarre 15 102,14.9,2024-01-09,jrbo-5371,40,100.0,0.0,4,10
florizarre 15 102,13.99,2024-01-09,gtiiste35,959,100.0,0.0,4,10
florizarre 15 102,39.0,2024-01-07,flouzman,178,100.0,0.0,4,10
florizarre 15 102,15.0,2024-01-07,gabrfr_2p7brija,433,100.0,0.0,4,10
florizarre 15 102,44.9,2024-01-07,r_reax,396,99.7,0.0,4,10
florizarre 15 102,15.9,2024-01-06,drojoss_0,277,96.6,0.0,4,10
florizarre 15 102,10.5,2024-01-06,zadkiel,26,100.0,2.0,4,10
florizarre 15 102,167.0,2024-01-06,kevcartes,55,100.0,0.0,4,10
florizarre 15 102,299.98,2024-01-06,redbers,890,100.0,0.0,4,10
florizarre 15 102,45.0,2024-01-05,trake777,142,99.1,0.0,4,10
florizarre 15 102,299.0,2024-01-04,thatcolltho,36,100.0,0.0,4,10
florizarre 15 102,189.98,2024-01-04,redbers,890,100.0,0.0,4,10
florizarre 15 102,12.0,2024-01-03,pedros34,13,100.0,0.0,4,10
florizarre 15 102,43.0,2024-01-03,brocante-et-vous,4386,99.6,0.0,4,10
florizarre 15 102,13.99,2024-01-03,gtiiste35,959,100.0,0.0,4,10
florizarre 15 102,100.0,2024-01-02,gribouillo93,38,100.0,0.0,4,10
florizarre 15 102,16.0,2023-12-31,brocante-et-vous,4386,99.6,0.0,4,10
florizarre 15 102,125.0,2023-12-30,pokepolo,157,100.0,0.0,4,10
florizarre 15 102,22.5,2023-12-30,phinox92,190,88.9,17.0,4,10
florizarre 15 102,50.0,2023-12-30,pokepolo,157,100.0,0.0,4,10
florizarre 15 102,550.0,2023-12-28,juliemarseille,45,100.0,0.0,4,10
florizarre 15 102,25.0,2023-12-27,manuchu,66,100.0,0.0,4,10
florizarre 15 102,251.0,2023-12-27,johann.abrm,1,100.0,17.0,4,10
florizarre 15 102,190.0,2023-12-26,feune70,111,100.0,0.0,4,10
florizarre 15 102,7.5,2023-12-25,rondoudoupawa,5,100.0,5.0,4,10
florizarre 15 102,41.9,2023-12-23,laurent9607,692,100.0,0.0,4,10
florizarre 15 102,16.0,2023-12-23,brocante-et-vous,4386,99.6,0.0,4,10
florizarre 15 102,41.9,2023-12-22,laurent9607,692,100.0,0.0,4,10
florizarre 15 102,201.0,2023-12-22,yobou4827,10,100.0,70.0,4,10
florizarre 15 102,107.0,2023-12-22,defr-2188,19,100.0,50.0,4,10
florizarre 15 102,15.0,2023-12-21,nabidoua_0,473,100.0,0.0,4,10
florizarre 15 102,70.0,2023-12-17,planet.r,656,100.0,15.0,4,10
florizarre 15 102,50.0,2023-12-17,guilmatt_83,63,100.0,19.0,4,10
florizarre 15 102,14.0,2023-12-16,aspicoshop,301,100.0,0.0,4,10
florizarre 15 102,230.0,2023-12-15,martinrxl,3,100.0,0.0,4,10
florizarre 15 102,86.0,2023-12-14,natina66,18,100.0,22.0,4,10
florizarre 15 102,38.5,2023-12-13,tlaaaw,19,100.0,12.0,4,10
florizarre 15 102,150.0,2023-12-12,pokemon_market13,4,100.0,0.0,4,10
florizarre 15 102,25.0,2023-12-12,manuchu,66,100.0,0.0,4,10
florizarre 15 102,10.2,2023-12-11,marpi-4814,4,100.0,13.0,4,10
florizarre 15 102,120.0,2023-12-11,inspecte-7655,11,100.0,0.0,4,10
florizarre 15 102,45.5,2023-12-10,ludofava,24,100.0,8.0,4,10
florizarre 15 102,300.0,2023-12-09,123vendu,221,100.0,0.0,4,10
florizarre 15 102,15.0,2023-12-05,valvalecass,221,100.0,0.0,4,10
florizarre 15 102,15.0,2023-12-05,gabrfr_2p7brija,433,100.0,0.0,4,10
florizarre 15 102,15.0,2023-12-04,molsron,2542,99.0,0.0,4,10
florizarre 15 102,213.0,2023-12-04,freddykovitch,103,98.2,34.0,4,10
florizarre 15 102,27.5,2023-12-03,julgu_3082,93,98.5,15.0,4,10
florizarre 15 102,20.0,2023-12-03,fallskym09,12,92.3,0.0,4,10
florizarre 15 102,12.0,2023-12-03,ludofava,24,100.0,0.0,4,10
florizarre 15 102,12.9,2023-12-02,gyoukou04,121,100.0,0.0,4,10
florizarre 15 102,14.0,2023-12-02,aspicoshop,301,100.0,0.0,4,10
florizarre 15 102,12.0,2023-11-30,soussandelajungle,37,100.0,0.0,4,10
florizarre 15 102,12.0,2023-11-30,pascale1383,308,100.0,0.0,4,10
florizarre 15 102,23.4,2023-11-30,gasdie0,57,100.0,27.0,4,10
florizarre 15 102,15.5,2023-11-26,gabrfr_2p7brija,433,100.0,2.0,4,10
florizarre 15 102,267.0,2023-11-26,delph08b,61,100.0,30.0,4,10
florizarre 15 102,15.9,2023-11-25,drojoss_0,277,96.6,0.0,4,10
florizarre 15 102,20.0,2023-11-23,fallskym09,12,92.3,0.0,4,10
florizarre 15 102,14.9,2023-11-21,drojoss_0,277,96.6,0.0,4,10
florizarre 15 102,14.9,2023-11-20,drojoss_0,277,96.6,0.0,4,10
florizarre 15 102,100.0,2023-11-19,shinymew03,114,98.0,0.0,4,10
faux professeur chen 73 102,1.0,2024-02-11,dambour-0,48,98.0,0.0,4,10
faux professeur chen 73 102,11.0,2024-02-08,laetlozo_52,20,95.5,0.0,4,10
faux professeur chen 73 102,4.14,2024-01-29,hubur56,4,100.0,0.0,4,10
faux professeur chen 73 102,39.85,2024-01-26,cartabaffe,3946,99.9,0.0,4,10
faux professeur chen 73 102,3.0,2023-03-17,sarl-rtfc,23699,99.4,0.0,4,10
faux professeur chen 73 102,11.9,2024-01-24,pokevivi7,17486,100.0,0.0,4,10
faux professeur chen 73 102,65.0,2024-01-20,123vendu,221,100.0,0.0,4,10
faux professeur chen 73 102,28.0,2024-01-19,ade75line,322,100.0,0.0,4,10
faux professeur chen 73 102,8.0,2024-01-16,juju-brocante,38,100.0,2.0,4,10
faux professeur chen 73 102,1.0,2024-01-14,pokesell94,99,100.0,2.0,4,10
faux professeur chen 73 102,46.2,2024-01-14,magr-6935,1266,100.0,15.0,4,10
faux professeur chen 73 102,2.5,2024-01-14,bendfloyd,40,100.0,0.0,4,10
faux professeur chen 73 102,19.99,2024-01-12,lescartesauxtresors,720,100.0,0.0,4,10
faux professeur chen 73 102,3.9,2024-01-12,pokevivi7,17486,100.0,0.0,4,10
faux professeur chen 73 102,14.98,2024-01-09,redbers,890,100.0,0.0,4,10
faux professeur chen 73 102,2.8,2024-01-07,brocante-et-vous,4386,99.6,0.0,4,10
faux professeur chen 73 102,279.0,2024-01-07,ienien2112,397,100.0,0.0,4,10
faux professeur chen 73 102,8.5,2024-01-04,direct-tcg,531,100.0,8.0,4,10
faux professeur chen 73 102,45.0,2024-01-03,lopas2627,349,100.0,0.0,4,10
faux professeur chen 73 102,29.99,2024-01-01,retrogamezone,20824,99.9,0.0,4,10
faux professeur chen 73 102,1.9,2023-12-27,pikamon74,82,100.0,0.0,4,10
faux professeur chen 73 102,42.0,2023-12-21,direct-tcg,531,100.0,0.0,4,10
faux professeur chen 73 102,1.9,2023-12-20,premium-tcg-market,439,100.0,0.0,4,10
faux professeur chen 73 102,280.0,2023-12-16,brocante-et-vous,4386,99.6,0.0,4,10
faux professeur chen 73 102,40.0,2023-12-13,piercrocollect,388,100.0,0.0,4,10
faux professeur chen 73 102,14.99,2023-12-07,retrogamezone,20824,99.9,0.0,4,10
faux professeur chen 73 102,40.0,2023-12-06,pokedocs,3,100.0,0.0,4,10
faux professeur chen 73 102,46.9,2023-12-04,pokevivi7,17486,100.0,0.0,4,10
faux professeur chen 73 102,17.9,2023-12-03,pokevivi7,17486,100.0,0.0,4,10
faux professeur chen 73 102,35.0,2023-11-30,grale4477,30,100.0,0.0,4,10
faux professeur chen 73 102,1.0,2023-11-18,lucas_chewy,15,100.0,0.0,4,10
leviator obscur 25 82,5.0,2024-02-08,iromif-swgvg8gtz,225,99.5,0.0,3,98
leviator obscur 25 82,8.5,2024-02-04,nicolafeu-0,78,100.0,0.0,3,98
leviator obscur 25 82,7.0,2024-02-04,anasklopot0,26,100.0,0.0,3,98
leviator obscur 25 82,4.0,2024-02-01,pokesell94,99,100.0,5.0,3,98
leviator obscur 25 82,90.0,2024-01-31,mikado330,242,98.5,0.0,3,98
leviator obscur 25 82,1.5,2024-01-30,gasdie0,57,100.0,2.0,3,98
leviator obscur 25 82,8.88,2024-01-16,barris33,19,95.0,0.0,3,98
leviator obscur 25 82,10.5,2024-01-28,cedrac21,34,100.0,11.0,3,98
leviator obscur 25 82,21.5,2024-01-28,premium-tcg-market,439,100.0,26.0,3,98
leviator obscur 25 82,8.0,2024-01-23,onepiece.mania,28549,99.0,0.0,3,98
leviator obscur 25 82,34.85,2024-01-19,poke_matos,6729,100.0,0.0,3,98
leviator obscur 25 82,8.0,2024-01-17,pokesell94,99,100.0,9.0,3,98
leviator obscur 8 82,29.0,2024-01-17,ade80100,553,100.0,0.0,4,10
leviator obscur 8 82,5.5,2024-01-14,hhssuu,19,100.0,6.0,4,10
leviator obscur 25 82,10.0,2024-01-14,worldofnils,507,99.3,0.0,3,98
leviator obscur 8 82,53.0,2024-01-11,valvieu,252,98.7,15.0,4,10
leviator obscur 25 82,11.9,2024-01-11,pokevivi7,17486,100.0,0.0,3,98
leviator obscur 8 82,7.0,2024-01-10,jerry32800,62,100.0,0.0,4,10
leviator obscur 8 82,3.0,2024-01-10,dambour-0,48,98.0,2.0,4,10
leviator obscur 25 82,4.2,2024-01-10,niccuru_0,13,93.3,0.0,3,98
leviator obscur 25 82,21.0,2024-01-08,gar_270054,75,100.0,0.0,3,98
leviator obscur 8 82,29.5,2024-01-08,brocante-et-vous,4386,99.6,0.0,4,10
leviator obscur 25 82,21.0,2024-01-07,gar_270054,75,100.0,0.0,3,98
leviator obscur 25 82,12.99,2024-01-04,ker81300,19,100.0,0.0,3,98
leviator obscur 8 82,9.9,2023-12-24,wil118,52,100.0,0.0,4,10
leviator obscur 25 82,8.0,2023-12-31,canka79,342,100.0,0.0,3,98
leviator obscur 8 82,7.0,2023-12-27,jerry32800,62,100.0,0.0,4,10
leviator obscur 25 82,8.0,2023-12-23,brocante-et-vous,4386,99.6,0.0,3,98
leviator obscur 8 82,35.0,2023-12-22,beardeche,275,100.0,0.0,4,10
leviator obscur 25 82,25.0,2023-12-22,curiosite_tcg,108,100.0,0.0,3,98
leviator obscur 25 82,6.5,2023-12-19,bistrotier,6785,100.0,5.0,3,98
leviator obscur 25 82,75.0,2023-12-18,umbreon.market,53,100.0,0.0,3,98
leviator obscur 25 82,25.0,2023-12-11,axmigl0,98,100.0,0.0,3,98
leviator obscur 25 82,35.5,2023-12-02,poke-pas-cher,185,97.9,12.0,3,98
leviator obscur 25 82,5.0,2023-11-30,gasdie0,57,100.0,6.0,3,98
leviator obscur 25 82,1.5,2023-11-29,saikonomono,76,98.7,2.0,3,98
leviator obscur 25 82,5.5,2023-11-29,giokalo-0,68,100.0,7.0,3,98
leviator obscur 8 82,52.0,2023-11-29,willy.-17,7,100.0,3.0,4,10
leviator obscur 8 82,3.0,2023-11-27,poke1997,18,95.0,3.0,4,10
leviator obscur 8 82,62.0,2023-11-24,valvieu,252,98.7,15.0,4,10
leviator obscur 8 82,38.5,2023-11-18,tonitendo,227,99.0,9.0,4,10
leviator obscur 8 82,2.5,2023-11-18,2015fridie,557,100.0,3.0,4,10
leviator obscur 8 82,65.01,2023-11-17,yazupa-0,583,100.0,5.0,4,10
leviator obscur 8 82,37.5,2023-11-17,card_gallery_off,153,99.4,8.0,4,10
leviator obscur 25 82,6.9,2023-11-17,flovil-19,28,68.4,0.0,3,98
leviator obscur 25 82,4.99,2023-11-16,uhlan31,272,100.0,0.0,3,98
et voila la team rocket ! 15 82,3.0,2024-01-17,pokesell94,99,100.0,2.0,4,10
electhor de rocket 15 132,6.9,2024-02-09,pokevivi7,17486,100.0,0.0,4,10
electhor de rocket 15 132,6.0,2024-02-08,secondthriftcasa,39,97.6,0.0,4,10
electhor de rocket 15 132,2.0,2024-02-05,sharky10.6,201,100.0,0.0,4,10
electhor de rocket 15 132,3.0,2024-02-04,dambour-0,48,98.0,4.0,4,10
electhor de rocket 15 132,3.05,2024-02-02,direct-tcg,531,100.0,3.0,4,10
electhor de rocket 15 132,2.5,2024-02-01,pokesell94,99,100.0,4.0,4,10
electhor de rocket 15 132,7.85,2024-01-29,poke_matos,6729,100.0,0.0,4,10
electhor de rocket 15 132,27.99,2024-01-19,axmigl0,98,100.0,0.0,4,10
electhor de rocket 15 132,5.0,2024-01-18,cedrac21,34,100.0,0.0,4,10
electhor de rocket 15 132,5.0,2024-01-17,pokesell94,99,100.0,6.0,4,10
electhor de rocket 15 132,5.0,2024-01-13,cyanistes_5,193,100.0,0.0,4,10
electhor de rocket 15 132,4.05,2024-01-10,laurlagr,634,98.5,3.0,4,10
electhor de rocket 15 132,3.0,2024-01-05,saint_fr2013,381,100.0,0.0,4,10
electhor de rocket 15 132,5.9,2024-01-04,wil118,52,100.0,0.0,4,10
electhor de rocket 15 132,6.0,2023-12-28,matsa.0851,216,100.0,3.0,4,10
electhor de rocket 15 132,3.99,2023-12-28,sachabourgpalette,241,100.0,0.0,4,10
electhor de rocket 15 132,30.0,2023-12-10,joetraph,16,100.0,0.0,4,10
electhor de rocket 15 132,5.9,2023-12-08,redshirt6969,97,100.0,0.0,4,10
electhor de rocket 15 132,4.02,2023-11-29,saikonomono,76,98.7,5.0,4,10
electhor de rocket 15 132,4.5,2023-11-25,sylmor74,477,100.0,0.0,4,10
electhor de rocket 15 132,4.5,2023-11-24,anomalique,157,100.0,5.0,4,10
electhor de rocket 15 132,4.0,2023-11-20,fabgui6,121,100.0,0.0,4,10
electhor de rocket 15 132,2.4,2023-11-18,lucas_chewy,15,100.0,0.0,4,10
electhor de rocket 15 132,4.0,2023-11-15,antfont-5102,49,100.0,0.0,4,10
melo 20 111,3.0,2024-02-08,val8flo,82,100.0,0.0,4,10
melo 20 111,9.5,2024-02-07,titroq-35,12,100.0,8.0,4,10
melo 20 111,3.0,2024-02-04,julber4683,174,100.0,0.0,4,10
melo 20 111,2.5,2024-02-02,damvib0,60,100.0,3.0,4,10
melo 20 111,2.5,2024-02-01,pokesell94,99,100.0,4.0,4,10
melo 20 111,27.0,2024-01-30,jerem3605,1,0.0,0.0,4,10
melo 20 111,3.0,2024-01-29,tgcard,187,100.0,0.0,4,10
melo 20 111,2.9,2024-01-28,premium-tcg-market,439,100.0,0.0,4,10
melo 20 111,4.0,2024-01-19,brocante-et-vous,4386,99.6,0.0,4,10
melo 20 111,8.9,2024-01-19,pokevivi7,17486,100.0,0.0,4,10
melo 20 111,5.0,2024-01-18,cedrac21,34,100.0,0.0,4,10
melo 20 111,4.5,2024-01-17,pokesell94,99,100.0,6.0,4,10
melo 20 111,3.5,2024-01-14,hhssuu,19,100.0,4.0,4,10
melo 20 111,3.02,2024-01-12,barris33,19,95.0,0.0,4,10
melo 20 111,4.5,2024-01-10,laurlagr,634,98.5,5.0,4,10
melo 20 111,1.0,2024-01-09,slydeloon,2527,96.3,0.0,4,10
melo 20 111,2.9,2024-01-08,sims1106,25,100.0,0.0,4,10
melo 20 111,3.0,2024-01-05,benpo58,44,100.0,0.0,4,10
melo 20 111,3.0,2023-12-31,joaquim7805,999,100.0,0.0,4,10
melo 20 111,9.0,2023-12-25,lecheur,130,97.7,0.0,4,10
melo 20 111,15.0,2023-12-19,lecheur,130,97.7,0.0,4,10
melo 20 111,4.9,2023-12-16,pokevivi7,17486,100.0,0.0,4,10
melo 20 111,4.09,2023-12-16,nicopati69,47,100.0,3.0,4,10
melo 20 111,1.0,2023-12-10,valentilarche0,27,100.0,0.0,4,10
melo 20 111,24.99,2023-12-09,retrogamezone,20824,99.9,0.0,4,10
melo 20 111,15.5,2023-12-03,minie75,445,100.0,4.0,4,10
melo 20 111,1.0,2023-11-30,gasdie0,57,100.0,0.0,4,10
melo 20 111,3.0,2023-11-29,kilfer_39,283,100.0,2.0,4,10
melo 20 111,1.0,2023-11-27,poke1997,18,95.0,0.0,4,10
melo 20 111,2.8,2023-11-26,pauvass_0,8,90.0,0.0,4,10
melo 20 111,2.5,2023-11-18,mikado44,239,100.0,0.0,4,10
melo 20 111,3.5,2023-11-18,lucas_chewy,15,100.0,4.0,4,10
magicarpe brillant 66 64,45.0,2024-02-05,luc_eublepharis,57,98.3,0.0,4,10
magicarpe brillant 66 64,37.5,2024-02-04,nicolafeu-0,78,100.0,0.0,4,10
magicarpe brillant 66 64,40.0,2024-02-03,cymo1149,86,98.0,0.0,4,10
magicarpe brillant 66 64,130.0,2024-01-31,franoi7,77,100.0,0.0,4,10
magicarpe brillant 66 64,39.5,2024-01-29,kreiger54,41,100.0,10.0,4,10
magicarpe brillant 66 64,80.0,2024-01-25,rapber_34,49,100.0,0.0,4,10
magicarpe brillant 66 64,59.99,2024-01-25,arnca_6133,4,100.0,0.0,4,10
magicarpe brillant 66 64,47.0,2024-01-19,kybax666,20,100.0,0.0,4,10
magicarpe brillant 66 64,300.0,2024-01-18,vintagecardswonders,165,100.0,0.0,4,10
magicarpe brillant 66 64,53.0,2024-01-17,brocante-et-vous,4386,99.6,0.0,4,10
magicarpe brillant 66 64,80.0,2024-01-17,banksou13,22,100.0,0.0,4,10
magicarpe brillant 66 64,49.99,2024-01-17,gtiiste35,959,100.0,0.0,4,10
magicarpe brillant 66 64,45.0,2024-01-14,barris33,19,95.0,0.0,4,10
magicarpe brillant 66 64,79.0,2024-01-11,rapber_34,49,100.0,0.0,4,10
magicarpe brillant 66 64,80.0,2024-01-11,popmagasin,352,100.0,0.0,4,10
magicarpe brillant 66 64,35.0,2024-01-10,bibiri-kun,1,100.0,0.0,4,10
magicarpe brillant 66 64,46.5,2024-01-09,galli_277,29,100.0,25.0,4,10
magicarpe brillant 66 64,74.9,2023-12-31,jer028,61,100.0,0.0,4,10
magicarpe brillant 66 64,149.0,2023-12-28,samcarv_10,0,0.0,0.0,4,10
magicarpe brillant 66 64,53.0,2023-12-23,brocante-et-vous,4386,99.6,0.0,4,10
magicarpe brillant 66 64,39.0,2023-12-19,jerry32800,62,100.0,3.0,4,10
magicarpe brillant 66 64,36.5,2023-12-17,augu5676,51,98.1,9.0,4,10
magicarpe brillant 66 64,36.5,2023-12-09,gyoukou04,121,100.0,4.0,4,10
magicarpe brillant 66 64,62.0,2023-12-09,redshirt6969,97,100.0,28.0,4,10
magicarpe brillant 66 64,54.0,2023-12-06,leiokwi_0,13,100.0,14.0,4,10
magicarpe brillant 66 64,80.0,2023-12-03,trake777,142,99.1,0.0,4,10
magicarpe brillant 66 64,38.5,2023-12-03,eda-43,124,91.5,12.0,4,10
magicarpe brillant 66 64,59.99,2023-11-29,cro_name,36,100.0,0.0,4,10
magicarpe brillant 66 64,40.0,2023-11-26,foockk,780,100.0,0.0,4,10
magicarpe brillant 66 64,100.0,2023-11-22,hu_66082,6,100.0,0.0,4,10
magicarpe brillant 66 64,249.0,2023-11-21,collect-orart,226,100.0,0.0,4,10
magicarpe brillant 66 64,53.99,2023-11-20,gtiiste35,959,100.0,0.0,4,10
magicarpe brillant 66 64,48.0,2023-11-18,flovil-19,28,68.4,0.0,4,10
groudon de team magma 9 95,7.9,2024-02-07,remnope,56,100.0,0.0,4,10
groudon de team magma 9 95,3.5,2024-02-03,a-sphalt,42,100.0,0.0,4,10
groudon de team magma 9 95,4.9,2024-02-01,giolazzotcg,3603,100.0,0.0,4,10
groudon de team magma 9 95,3.0,2024-02-01,pokesell94,99,100.0,5.0,4,10
groudon de team magma 9 95,1.5,2024-01-24,iromif-swgvg8gtz,225,99.5,2.0,4,10
groudon de team magma 9 95,4.0,2024-01-18,fauv98,340,99.5,0.0,4,10
groudon de team magma 9 95,2.5,2024-01-17,pokesell94,99,100.0,3.0,4,10
groudon de team magma 9 95,6.0,2024-01-14,hhssuu,19,100.0,5.0,4,10
groudon de team magma 9 95,1.0,2024-01-04,saikonomono,76,98.7,0.0,4,10
groudon de team magma 9 95,17.5,2024-01-03,zadkiel,26,100.0,11.0,4,10
groudon de team magma 9 95,1.0,2023-12-28,saikonomono,76,98.7,0.0,4,10
groudon de team magma 9 95,7.5,2023-12-22,tradeevolutions,34,100.0,0.0,4,10
groudon de team magma 9 95,24.5,2023-12-14,lolau20,18,100.0,14.0,4,10
groudon de team magma 9 95,2.0,2023-12-12,le_pokestop,35,100.0,0.0,4,10
groudon de team magma 9 95,20.0,2023-12-09,keali1435,0,0.0,0.0,4,10
groudon de team magma 9 95,3.0,2023-12-09,johannb21,874,100.0,0.0,4,10
groudon de team magma 9 95,1.0,2023-11-27,poke1997,18,95.0,0.0,4,10
groudon de team magma 9 95,2.01,2023-11-24,t_opbau-0,103,100.0,3.0,4,10
groudon de team magma 9 95,1.5,2023-11-20,krall-12,36,100.0,2.0,4,10
groudon de team magma 9 95,1.0,2023-11-18,jenntar-5879,155,99.4,0.0,4,10
admin rocket 86 109,1.5,2024-02-01,pokesell94,99,100.0,2.0,4,10
admin rocket 86 109,2.99,2023-12-12,bois.marine,6392,100.0,0.0,4,10
admin rocket 86 109,3.9,2024-01-28,giolazzotcg,3603,100.0,0.0,4,10
admin rocket 86 109,1.5,2024-01-17,pokesell94,99,100.0,2.0,4,10
admin rocket 86 109,3.9,2024-01-13,pokevivi7,17486,100.0,0.0,4,10
admin rocket 86 109,3.5,2024-01-09,galli_277,29,100.0,6.0,4,10
admin rocket 86 109,2.0,2023-12-27,sachabourgpalette,241,100.0,0.0,4,10
admin rocket 86 109,3.5,2023-12-23,brocante-et-vous,4387,99.6,0.0,4,10
mew ex 88 92,27.5,2024-02-09,chat.62,0,0.0,22.0,4,10
mew ex 88 92,17.0,2024-02-08,ricopok73,745,100.0,0.0,4,10
mew ex 88 92,35.5,2024-02-02,mou137499,6,100.0,4.0,4,10
mew ex 88 92,60.0,2024-02-01,aripie2936,29,100.0,0.0,4,10
mew ex 88 92,40.0,2024-01-31,cloclo.lcl,12,100.0,0.0,4,10
mew ex 88 92,14.0,2024-01-28,hidewilliam,7,100.0,0.0,4,10
mew ex 88 92,27.5,2024-01-28,premium-tcg-market,439,100.0,25.0,4,10
mew ex 88 92,50.0,2024-01-24,margery86,659,100.0,22.0,4,10
mew ex 88 92,16.99,2024-01-23,pokefanshop,227,100.0,0.0,4,10
mew ex 88 92,13.01,2024-01-22,mimissicu92,643,100.0,16.0,4,10
mew ex 88 92,18.99,2024-01-18,francois2005gris,657,100.0,0.0,4,10
mew ex 88 92,19.0,2024-01-17,brocante-et-vous,4386,99.6,0.0,4,10
mew ex 88 92,20.5,2024-01-14,hhssuu,19,100.0,21.0,4,10
mew ex 88 92,30.0,2024-01-13,margery86,659,100.0,15.0,4,10
mew ex 88 92,19.9,2024-01-12,pokevivi7,17486,100.0,0.0,4,10
mew ex 88 92,12.0,2024-01-11,barris33,19,95.0,0.0,4,10
mew ex 88 92,10.5,2024-01-10,nuzara,167,98.1,18.0,4,10
mew ex 88 92,40.0,2024-01-10,nuzara,167,98.1,21.0,4,10
mew ex 88 92,14.99,2024-01-04,gtiiste35,959,100.0,0.0,4,10
mew ex 88 92,15.0,2023-12-26,jerry32800,62,100.0,2.0,4,10
mew ex 88 92,20.0,2023-12-24,fallskym09,12,92.3,0.0,4,10
mew ex 88 92,30.0,2023-12-15,plapla15,42,88.9,0.0,4,10
mew ex 88 92,15.0,2023-12-12,nabidoua_0,473,100.0,0.0,4,10
mew ex 88 92,128.0,2023-12-12,yvelmax_pokemon,729,100.0,0.0,4,10
mew ex 88 92,51.0,2023-12-10,mistercre60,1032,100.0,23.0,4,10
