set_name,card_title,bloc_name
Clash des Rebelles,corayome de galar 79 192,Épée et Bouclier
Clash des Rebelles,cryptero 80 192,Épée et Bouclier
Clash des Rebelles,bacabouh 81 192,Épée et Bouclier
Clash des Rebelles,trepassable 82 192,Épée et Bouclier
Clash des Rebelles,bibichut 83 192,Épée et Bouclier
Clash des Rebelles,chapotus 84 192,Épée et Bouclier
Clash des Rebelles,sorcilence 85 192,Épée et Bouclier
Clash des Rebelles,cremy 86 192,Épée et Bouclier
Clash des Rebelles,charmilly 87 192,Épée et Bouclier
Clash des Rebelles,wimessir 88 192,Épée et Bouclier
Clash des Rebelles,fantyrm 89 192,Épée et Bouclier
Clash des Rebelles,dispareptil 90 192,Épée et Bouclier
Clash des Rebelles,lanssorien 91 192,Épée et Bouclier
Clash des Rebelles,lanssorien v 92 192,Épée et Bouclier
Clash des Rebelles,lanssorien vmax 93 192,Épée et Bouclier
Clash des Rebelles,canarticho de galar 94 192,Épée et Bouclier
Clash des Rebelles,palarticho de galar 95 192,Épée et Bouclier
Clash des Rebelles,tarinor 96 192,Épée et Bouclier
Clash des Rebelles,meditikka 97 192,Épée et Bouclier
Clash des Rebelles,charmina 98 192,Épée et Bouclier
Clash des Rebelles,barloche 99 192,Épée et Bouclier
Clash des Rebelles,barbicha 100 192,Épée et Bouclier
Clash des Rebelles,tutafeh de galar 101 192,Épée et Bouclier
Clash des Rebelles,tutetekri de galar 102 192,Épée et Bouclier
Clash des Rebelles,opermine 103 192,Épée et Bouclier
Clash des Rebelles,golgopathe 104 192,Épée et Bouclier
Clash des Rebelles,charbi 105 192,Épée et Bouclier
Clash des Rebelles,wagomine 106 192,Épée et Bouclier
Clash des Rebelles,monthracite 107 192,Épée et Bouclier
Clash des Rebelles,dunaconda v 108 192,Épée et Bouclier
Clash des Rebelles,hexadron 109 192,Épée et Bouclier
Clash des Rebelles,hexadron v 110 192,Épée et Bouclier
Clash des Rebelles,dolman 111 192,Épée et Bouclier
Clash des Rebelles,smogo 112 192,Épée et Bouclier
Clash des Rebelles,smogogo de galar 113 192,Épée et Bouclier
Clash des Rebelles,moufouette 114 192,Épée et Bouclier
Clash des Rebelles,moufflair 115 192,Épée et Bouclier
Clash des Rebelles,spiritomb 116 192,Épée et Bouclier
Clash des Rebelles,miamiasme 117 192,Épée et Bouclier
Clash des Rebelles,miasmax 118 192,Épée et Bouclier
Clash des Rebelles,vostourno 119 192,Épée et Bouclier
Clash des Rebelles,vaututrice 120 192,Épée et Bouclier
Clash des Rebelles,sepiatroce v 121 192,Épée et Bouclier
Clash des Rebelles,sepiatroce vmax 122 192,Épée et Bouclier
Clash des Rebelles,grimalin 123 192,Épée et Bouclier
Clash des Rebelles,fourbelin 124 192,Épée et Bouclier
Clash des Rebelles,angoliath 125 192,Épée et Bouclier
Clash des Rebelles,miaouss de galar 126 192,Épée et Bouclier
Clash des Rebelles,berserkatt de galar 127 192,Épée et Bouclier
Clash des Rebelles,cizayox 128 192,Épée et Bouclier
Clash des Rebelles,archeomire 129 192,Épée et Bouclier
Clash des Rebelles,archeodong 130 192,Épée et Bouclier
Clash des Rebelles,tarinorme 131 192,Épée et Bouclier
Clash des Rebelles,fermite 132 192,Épée et Bouclier
Clash des Rebelles,monorpale 133 192,Épée et Bouclier
Clash des Rebelles,dimocles 134 192,Épée et Bouclier
Clash des Rebelles,exagide 135 192,Épée et Bouclier
Clash des Rebelles,pachyradjah v 136 192,Épée et Bouclier
Clash des Rebelles,pachyradjah vmax 137 192,Épée et Bouclier
Clash des Rebelles,duralugon 138 192,Épée et Bouclier
Clash des Rebelles,zacian 139 192,Épée et Bouclier
Clash des Rebelles,zamazenta 140 192,Épée et Bouclier
Clash des Rebelles,ronflex 141 192,Épée et Bouclier
Clash des Rebelles,pijako 142 192,Épée et Bouclier
Clash des Rebelles,poichigeon 143 192,Épée et Bouclier
Clash des Rebelles,colombeau 144 192,Épée et Bouclier
Clash des Rebelles,deflaisan 145 192,Épée et Bouclier
Clash des Rebelles,sapereau 146 192,Épée et Bouclier
Clash des Rebelles,excavarenne 147 192,Épée et Bouclier
Clash des Rebelles,brutalibre 148 192,Épée et Bouclier
Clash des Rebelles,nounourson 149 192,Épée et Bouclier
Clash des Rebelles,chelours 150 192,Épée et Bouclier
Clash des Rebelles,rongourmand 151 192,Épée et Bouclier
Clash des Rebelles,rongrigou 152 192,Épée et Bouclier
Clash des Rebelles,moumouflon v 153 192,Épée et Bouclier
Clash des Rebelles,ordres du boss giovanni 154 192,Épée et Bouclier
Clash des Rebelles,bandana brulant 155 192,Épée et Bouclier
Clash des Rebelles,grand seau 156 192,Épée et Bouclier
Clash des Rebelles,pelle maudite 157 192,Épée et Bouclier
Clash des Rebelles,guido 158 192,Épée et Bouclier
Clash des Rebelles,total soin 159 192,Épée et Bouclier
Clash des Rebelles,mine de galar 160 192,Épée et Bouclier
Clash des Rebelles,percy 161 192,Épée et Bouclier
Clash des Rebelles,pepite 162 192,Épée et Bouclier
Clash des Rebelles,liv 163 192,Épée et Bouclier
Clash des Rebelles,poke ball 164 192,Épée et Bouclier
Clash des Rebelles,epuisette de rappel 165 192,Épée et Bouclier
Clash des Rebelles,carolina 166 192,Épée et Bouclier
Clash des Rebelles,sonya 167 192,Épée et Bouclier
Clash des Rebelles,arrache outil 168 192,Épée et Bouclier
Clash des Rebelles,cour d'entrainement 169 192,Épée et Bouclier
Clash des Rebelles,stade de greenbury 170 192,Épée et Bouclier
Clash des Rebelles,energie capture 171 192,Épée et Bouclier
Clash des Rebelles,energie psy frayeur 172 192,Épée et Bouclier
Clash des Rebelles,energie electrique velocite 173 192,Épée et Bouclier
Clash des Rebelles,energie jumelee 174 192,Épée et Bouclier
Clash des Rebelles,gorythmic v 175 192,Épée et Bouclier
Clash des Rebelles,blancoton v 176 192,Épée et Bouclier
Clash des Rebelles,feunard v 177 192,Épée et Bouclier
Clash des Rebelles,pyrobut v 178 192,Épée et Bouclier
Clash des Rebelles,milobellus v 179 192,Épée et Bouclier
Clash des Rebelles,lezargus v 180 192,Épée et Bouclier
Clash des Rebelles,fulgudog v 181 192,Épée et Bouclier
Clash des Rebelles,salarsen v 182 192,Épée et Bouclier
Clash des Rebelles,lanssorien v 183 192,Épée et Bouclier
Clash des Rebelles,dunaconda v 184 192,Épée et Bouclier
Clash des Rebelles,hexadron v 185 192,Épée et Bouclier
Clash des Rebelles,sepiatroce v 186 192,Épée et Bouclier
Clash des Rebelles,pachyradjah v 187 192,Épée et Bouclier
Clash des Rebelles,moumouflon v 188 192,Épée et Bouclier
Clash des Rebelles,ordres du boss giovanni 189 192,Épée et Bouclier
Clash des Rebelles,percy 190 192,Épée et Bouclier
Clash des Rebelles,liv 191 192,Épée et Bouclier
Clash des Rebelles,sonya 192 192,Épée et Bouclier
Clash des Rebelles,gorythmic vmax 193 192,Épée et Bouclier
Clash des Rebelles,pyrobut vmax 194 192,Épée et Bouclier
Clash des Rebelles,lezargus vmax 195 192,Épée et Bouclier
Clash des Rebelles,salarsen vmax 196 192,Épée et Bouclier
Clash des Rebelles,lanssorien vmax 197 192,Épée et Bouclier
Clash des Rebelles,sepiatroce vmax 198 192,Épée et Bouclier
Clash des Rebelles,pachyradjah vmax 199 192,Épée et Bouclier
Clash des Rebelles,ordres du boss giovanni 200 192,Épée et Bouclier
Clash des Rebelles,percy 201 192,Épée et Bouclier
Clash des Rebelles,liv 202 192,Épée et Bouclier
Clash des Rebelles,sonya 203 192,Épée et Bouclier
Clash des Rebelles,beldeneige 204 192,Épée et Bouclier
Clash des Rebelles,berserkatt de galar 205 192,Épée et Bouclier
Clash des Rebelles,grande amulette 206 192,Épée et Bouclier
Clash des Rebelles,epuisette de rappel 207 192,Épée et Bouclier
Clash des Rebelles,arrache outil 208 192,Épée et Bouclier
Clash des Rebelles,energie jumelee 209 192,Épée et Bouclier
Célébrations,ho oh 1 25,Épée et Bouclier
Célébrations,reshiram 2 25,Épée et Bouclier
Célébrations,kyogre 3 25,Épée et Bouclier
Célébrations,palkia 4 25,Épée et Bouclier
Célébrations,pikachu 5 25,Épée et Bouclier
Célébrations,pikachu volant v 6 25,Épée et Bouclier
Célébrations,pikachu volant vmax 7 25,Épée et Bouclier
Célébrations,pikachu surfeur v 8 25,Épée et Bouclier
Célébrations,pikachu surfeur vmax 9 25,Épée et Bouclier
Célébrations,zekrom 10 25,Épée et Bouclier
Célébrations,mew 11 25,Épée et Bouclier
Célébrations,xerneas 12 25,Épée et Bouclier
Célébrations,cosmog 13 25,Épée et Bouclier
Célébrations,cosmovum 14 25,Épée et Bouclier
Célébrations,lunala 15 25,Épée et Bouclier
Célébrations,zacian v 16 25,Épée et Bouclier
Célébrations,groudon 17 25,Épée et Bouclier
Célébrations,zamazenta v 18 25,Épée et Bouclier
Célébrations,yveltal 19 25,Épée et Bouclier
Célébrations,dialga 20 25,Épée et Bouclier
Célébrations,solgaleo 21 25,Épée et Bouclier
Célébrations,lugia 22 25,Épée et Bouclier
Célébrations,recherches professorales professeur chen 23 25,Épée et Bouclier
Célébrations,recherches professorales professeur chen 24 25,Épée et Bouclier
Célébrations,mew 25 25,Épée et Bouclier
Célébrations,tortank 2 102,Épée et Bouclier
Célébrations,dracaufeu 4 102,Épée et Bouclier
Célébrations,florizarre 15 102,Épée et Bouclier
Célébrations,faux professeur chen 73 102,Épée et Bouclier
Célébrations,leviator obscur 8 82,Épée et Bouclier
Célébrations,et voila la team rocket ! 15 82,Épée et Bouclier
Célébrations,electhor de rocket 15 132,Épée et Bouclier
Célébrations,pikachu de _____ 24 25,Épée et Bouclier
Célébrations,melo 20 111,Épée et Bouclier
Célébrations,magicarpe brillant 66 64,Épée et Bouclier
Célébrations,groudon de team magma 9 95,Épée et Bouclier
Célébrations,admin rocket 86 109,Épée et Bouclier
Célébrations,mew ex 88 92,Épée et Bouclier
Célébrations,gardevoir ex d especes delta 93 101,Épée et Bouclier
Célébrations,noctali star 17 17,Épée et Bouclier
Célébrations,kaorine 15 106,Épée et Bouclier
Célébrations,luxray gl niv.x 109 111,Épée et Bouclier
Célébrations,carchacrok c niv.x 145 147,Épée et Bouclier
Célébrations,donphan 107 123,Épée et Bouclier
Célébrations,reshiram 113 114,Épée et Bouclier
Célébrations,zekrom 114 114,Épée et Bouclier
Célébrations,mewtwo ex 54 99,Épée et Bouclier
Célébrations,xerneas ex 97 146,Épée et Bouclier
Célébrations,mega rayquaza ex 61 108,Épée et Bouclier
Célébrations,tokopiyon gx 60 145,Épée et Bouclier
Destinées Radieuses,yanma 1 72,Épée et Bouclier
Destinées Radieuses,yanmega 2 72,Épée et Bouclier
Destinées Radieuses,celebi 3 72,Épée et Bouclier
Destinées Radieuses,cacnea 4 72,Épée et Bouclier
Destinées Radieuses,tropius 5 72,Épée et Bouclier
Destinées Radieuses,brindibou 6 72,Épée et Bouclier
Destinées Radieuses,effleche 7 72,Épée et Bouclier
Destinées Radieuses,archeduc 8 72,Épée et Bouclier
Destinées Radieuses,sinistrail v 9 72,Épée et Bouclier
Destinées Radieuses,sinistrail vmax 10 72,Épée et Bouclier
Destinées Radieuses,ouistempo 11 72,Épée et Bouclier
Destinées Radieuses,badabouin 12 72,Épée et Bouclier
Destinées Radieuses,gorythmic 13 72,Épée et Bouclier
Destinées Radieuses,tournicoton 14 72,Épée et Bouclier
Destinées Radieuses,blancoton 15 72,Épée et Bouclier
Destinées Radieuses,zarude 16 72,Épée et Bouclier
Destinées Radieuses,reshiram 17 72,Épée et Bouclier
Destinées Radieuses,pyrobut v 18 72,Épée et Bouclier
Destinées Radieuses,pyrobut vmax 19 72,Épée et Bouclier
Destinées Radieuses,hypotrempe 20 72,Épée et Bouclier
Destinées Radieuses,kyogre 21 72,Épée et Bouclier
Destinées Radieuses,mustebouee 22 72,Épée et Bouclier
Destinées Radieuses,musteflott 23 72,Épée et Bouclier
Destinées Radieuses,manaphy 24 72,Épée et Bouclier
Destinées Radieuses,volcanion 25 72,Épée et Bouclier
Destinées Radieuses,khelocrok 26 72,Épée et Bouclier
Destinées Radieuses,torgamord 27 72,Épée et Bouclier
Destinées Radieuses,nigosier 28 72,Épée et Bouclier
Destinées Radieuses,frissonille 29 72,Épée et Bouclier
Destinées Radieuses,beldeneige 30 72,Épée et Bouclier
Destinées Radieuses,lixy 31 72,Épée et Bouclier
Destinées Radieuses,luxio 32 72,Épée et Bouclier
Destinées Radieuses,luxray 33 72,Épée et Bouclier
Destinées Radieuses,motisma 34 72,Épée et Bouclier
Destinées Radieuses,morpeko 35 72,Épée et Bouclier
Destinées Radieuses,morpeko 36 72,Épée et Bouclier
Destinées Radieuses,morpeko v 37 72,Épée et Bouclier
Destinées Radieuses,morpeko vmax 38 72,Épée et Bouclier
Destinées Radieuses,wimessir v 39 72,Épée et Bouclier
Destinées Radieuses,kraknoix 40 72,Épée et Bouclier
Destinées Radieuses,smogo 41 72,Épée et Bouclier
Destinées Radieuses,smogogo de galar 42 72,Épée et Bouclier
Destinées Radieuses,mimigal 43 72,Épée et Bouclier
Destinées Radieuses,nostenfer v 44 72,Épée et Bouclier
Destinées Radieuses,nostenfer vmax 45 72,Épée et Bouclier
Destinées Radieuses,yveltal 46 72,Épée et Bouclier
Destinées Radieuses,goupilou 47 72,Épée et Bouclier
Destinées Radieuses,roublenard 48 72,Épée et Bouclier
Destinées Radieuses,charibari 49 72,Épée et Bouclier
Destinées Radieuses,metamorph v 50 72,Épée et Bouclier
Destinées Radieuses,metamorph vmax 51 72,Épée et Bouclier
Destinées Radieuses,evoli 52 72,Épée et Bouclier
Destinées Radieuses,rongrigou v 53 72,Épée et Bouclier
Destinées Radieuses,nigosier v 54 72,Épée et Bouclier
Destinées Radieuses,nigosier vmax 55 72,Épée et Bouclier
Destinées Radieuses,wimessir 56 72,Épée et Bouclier
Destinées Radieuses,ball masque 57 72,Épée et Bouclier
Destinées Radieuses,ordres du boss lysandre 58 72,Épée et Bouclier
Destinées Radieuses,dresseurs d'arene 59 72,Épée et Bouclier
Destinées Radieuses,recherches professorales professeure keteleeria 60 72,Épée et Bouclier
Destinées Radieuses,bouclier rouille 61 72,Épée et Bouclier
Destinées Radieuses,epee rouille 62 72,Épée et Bouclier
Destinées Radieuses,banniere de la team yell 63 72,Épée et Bouclier
Destinées Radieuses,charmilly v 64 72,Épée et Bouclier
Destinées Radieuses,ball masque 65 72,Épée et Bouclier
Destinées Radieuses,ornithologue 66 72,Épée et Bouclier
Destinées Radieuses,alba mincalor 67 72,Épée et Bouclier
Destinées Radieuses,dresseurs d'arene 68 72,Épée et Bouclier
Destinées Radieuses,peterson 69 72,Épée et Bouclier
Destinées Radieuses,poke enfant 70 72,Épée et Bouclier
Destinées Radieuses,shehroz 71 72,Épée et Bouclier
Destinées Radieuses,carolina 72 72,Épée et Bouclier
Destinées Radieuses,charmilly vmax 73 72,Épée et Bouclier
Destinées Radieuses,brindibou sv1 sv122,Épée et Bouclier
Destinées Radieuses,effleche sv2 sv122,Épée et Bouclier
Destinées Radieuses,archeduc sv3 sv122,Épée et Bouclier
Destinées Radieuses,ouistempo sv4 sv122,Épée et Bouclier
Destinées Radieuses,badabouin sv5 sv122,Épée et Bouclier
Destinées Radieuses,gorythmic sv6 sv122,Épée et Bouclier
Destinées Radieuses,larvadar sv7 sv122,Épée et Bouclier
Destinées Radieuses,coleodome sv8 sv122,Épée et Bouclier
Destinées Radieuses,astronelle sv9 sv122,Épée et Bouclier
Destinées Radieuses,tournicoton sv10 sv122,Épée et Bouclier
Destinées Radieuses,blancoton sv11 sv122,Épée et Bouclier
Destinées Radieuses,verpom sv12 sv122,Épée et Bouclier
Destinées Radieuses,pomdrapi sv13 sv122,Épée et Bouclier
Destinées Radieuses,dratatin sv14 sv122,Épée et Bouclier
Destinées Radieuses,flambino sv15 sv122,Épée et Bouclier
Destinées Radieuses,lapyro sv16 sv122,Épée et Bouclier
Destinées Radieuses,pyrobut sv17 sv122,Épée et Bouclier
Destinées Radieuses,grillepattes sv18 sv122,Épée et Bouclier
Destinées Radieuses,scolocendre sv19 sv122,Épée et Bouclier
Destinées Radieuses,m. mime de galar sv20 sv122,Épée et Bouclier
Destinées Radieuses,m. glaquette de galar sv21 sv122,Épée et Bouclier
Destinées Radieuses,suicune sv22 sv122,Épée et Bouclier
Destinées Radieuses,darumarond de galar sv23 sv122,Épée et Bouclier
Destinées Radieuses,darumacho de galar sv24 sv122,Épée et Bouclier
Destinées Radieuses,larmeleon sv25 sv122,Épée et Bouclier
Destinées Radieuses,arrozard sv26 sv122,Épée et Bouclier
Destinées Radieuses,lezargus sv27 sv122,Épée et Bouclier
Destinées Radieuses,khelocrok sv28 sv122,Épée et Bouclier
Destinées Radieuses,torgamord sv29 sv122,Épée et Bouclier
Destinées Radieuses,nigosier sv30 sv122,Épée et Bouclier
Destinées Radieuses,embrochet sv31 sv122,Épée et Bouclier
Destinées Radieuses,hastacuda sv32 sv122,Épée et Bouclier
Destinées Radieuses,frissonille sv33 sv122,Épée et Bouclier
Destinées Radieuses,beldeneige sv34 sv122,Épée et Bouclier
Destinées Radieuses,bekaglacon sv35 sv122,Épée et Bouclier
Destinées Radieuses,hydragon sv36 sv122,Épée et Bouclier
Destinées Radieuses,hydragla sv37 sv122,Épée et Bouclier
Destinées Radieuses,motisma sv38 sv122,Épée et Bouclier
Destinées Radieuses,voltoutou sv39 sv122,Épée et Bouclier
Destinées Radieuses,fulgudog sv40 sv122,Épée et Bouclier
Destinées Radieuses,toxizap sv41 sv122,Épée et Bouclier
Destinées Radieuses,salarsen sv42 sv122,Épée et Bouclier
Destinées Radieuses,wattapik sv43 sv122,Épée et Bouclier
Destinées Radieuses,morpeko sv44 sv122,Épée et Bouclier
Destinées Radieuses,galvagon sv45 sv122,Épée et Bouclier
Destinées Radieuses,galvagla sv46 sv122,Épée et Bouclier
Destinées Radieuses,ponyta de galar sv47 sv122,Épée et Bouclier
Destinées Radieuses,galopa de galar sv48 sv122,Épée et Bouclier
Destinées Radieuses,corayon de galar sv49 sv122,Épée et Bouclier
Destinées Radieuses,corayome de galar sv50 sv122,Épée et Bouclier
Destinées Radieuses,dedenne sv51 sv122,Épée et Bouclier
Destinées Radieuses,theffroi sv52 sv122,Épée et Bouclier
Destinées Radieuses,polthegeist sv53 sv122,Épée et Bouclier
Destinées Radieuses,bibichut sv54 sv122,Épée et Bouclier
Destinées Radieuses,chapotus sv55 sv122,Épée et Bouclier
Destinées Radieuses,sorcilence sv56 sv122,Épée et Bouclier
Destinées Radieuses,cremy sv57 sv122,Épée et Bouclier
Destinées Radieuses,charmilly sv58 sv122,Épée et Bouclier
Destinées Radieuses,wimessir sv59 sv122,Épée et Bouclier
Destinées Radieuses,fantyrm sv60 sv122,Épée et Bouclier
Destinées Radieuses,dispareptil sv61 sv122,Épée et Bouclier
Destinées Radieuses,lanssorien sv62 sv122,Épée et Bouclier
Destinées Radieuses,canarticho de galar sv63 sv122,Épée et Bouclier
Destinées Radieuses,palarticho de galar sv64 sv122,Épée et Bouclier
Destinées Radieuses,tutafeh de galar sv65 sv122,Épée et Bouclier
